"City1";"Country1";"City2";"Country2";"Year";"k50";"k100";"k150";"k200";"H1";"H2";"Hboth"
"Mariestad";"Sweden";"Salo";"Finland";"0";"0";"0";"0";"0";0;0;0
"Strangnas";"Sweden";"Salo";"Finland";"0";"0";"1";"1";"1";0;0;0
"Trosa Municipality";"Sweden";"Salo";"Finland";"0";"1";"1";"1";"1";0;0;0
"Vingaker";"Sweden";"Salo";"Finland";"0";"0";"1";"1";"1";0;0;0
"Krokom Municipality";"Sweden";"Haninge Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Vasteras Municipality";"Sweden";"Alesund";"Norway";"1947";"0";"0";"0";"0";0;0;0
"Boden Municipality";"Sweden";"Alta";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kalmar Municipality";"Sweden";"Arendal";"Norway";"1948";"1";"1";"1";"1";1;0;1
"Ljungby";"Sweden";"As";"Norway";"1949";"0";"0";"1";"1";0;0;0
"Huddinge Municipality";"Sweden";"Askim";"Norway";"1951";"1";"1";"1";"1";0;0;0
"Kumla";"Sweden";"Aurskog-Holand";"Norway";"1968";"0";"0";"1";"1";0;0;0
"Uppsala Municipality";"Sweden";"Baerum";"Norway";"1947";"0";"1";"1";"1";0;0;0
"Gothenburg Municipality";"Sweden";"Bergen";"Norway";"0";"0";"0";"0";"0";0;0;0
"Bengtsfors";"Sweden";"Bo, Telemark";"Norway";"1989";"0";"1";"1";"1";0;0;0
"Jonkoping Municipality";"Sweden";"Bodo";"Norway";"0";"0";"0";"0";"0";0;0;0
"Gavleborgs lan";"Sweden";"Buskerud";"Norway";"0";"0";"0";"0";"1";0;0;0
"Orebro Municipality";"Sweden";"Drammen";"Norway";"0";"0";"0";"1";"1";0;0;0
"Nassjo";"Sweden";"Eidsberg";"Norway";"0";"0";"0";"0";"1";0;0;0
"Skara";"Sweden";"Eidsvoll";"Norway";"0";"0";"0";"0";"1";0;0;0
"Alvsbyn Municipality";"Sweden";"Fauske";"Norway";"0";"0";"0";"0";"0";0;0;0
"Falkenberg Municipality";"Sweden";"Flesberg";"Norway";"0";"0";"1";"1";"1";0;0;0
"Karlskoga Municipality";"Sweden";"Fredrikstad";"Norway";"1957";"0";"0";"0";"1";0;0;0
"Gavle Municipality";"Sweden";"Gjovik";"Norway";"1946";"0";"1";"1";"1";0;0;0
"Arjang";"Sweden";"Gol";"Norway";"0";"0";"0";"0";"1";0;0;0
"Koping";"Sweden";"Grimstad";"Norway";"0";"0";"1";"1";"1";0;0;0
"Skovde";"Sweden";"Halden";"Norway";"0";"0";"0";"0";"0";0;0;0
"Haparanda";"Sweden";"Hammerfest";"Norway";"0";"0";"0";"0";"0";0;0;0
"Trelleborg Municipality";"Sweden";"Hammerfest";"Norway";"0";"0";"0";"0";"0";0;0;0
"Umea Municipality";"Sweden";"Harstad";"Norway";"0";"0";"0";"0";"0";0;0;0
"Ystad Municipality";"Sweden";"Haugesund";"Norway";"0";"0";"0";"0";"0";0;0;0
"Varmlands lan";"Sweden";"Hedmark";"Norway";"0";"0";"0";"0";"0";0;0;0
"Vannas";"Sweden";"Hemnes";"Norway";"1989";"0";"1";"1";"1";0;0;0
"Essunga";"Sweden";"Hemsedal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Saffle Municipality";"Sweden";"Hol";"Norway";"0";"0";"0";"0";"0";0;0;0
"Tanum";"Sweden";"Hole";"Norway";"0";"0";"0";"0";"0";0;0;0
"Vanersborg Municipality";"Sweden";"Holmestrand";"Norway";"0";"1";"1";"1";"1";0;0;0
"Karlskrona Municipality";"Sweden";"Horten";"Norway";"0";"1";"1";"1";"1";0;0;0
"Ronneby Municipality";"Sweden";"Hoyanger";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kristianstad Municipality";"Sweden";"Kongsberg";"Norway";"0";"0";"1";"1";"1";0;0;0
"Arvika";"Sweden";"Kongsvinger";"Norway";"1947";"0";"0";"0";"1";0;0;0
"Trollhattan";"Sweden";"Kristiansand";"Norway";"0";"1";"1";"1";"1";0;0;0
"Harnosand";"Sweden";"Kristiansund";"Norway";"1948";"0";"0";"0";"0";0;0;0
"Borlange";"Sweden";"Larvik";"Norway";"0";"0";"0";"0";"1";0;0;0
"Kramfors";"Sweden";"Levanger";"Norway";"0";"0";"0";"0";"0";0;0;0
"Falkoping";"Sweden";"Lier";"Norway";"1954";"0";"0";"0";"1";0;0;0
"Leksand Municipality";"Sweden";"Lillehammer";"Norway";"0";"0";"0";"0";"0";0;0;0
"Nynashamn";"Sweden";"Lillesand";"Norway";"1944";"1";"1";"1";"1";0;0;0
"Taby Municipality";"Sweden";"Lorenskog";"Norway";"0";"1";"1";"1";"1";0;0;0
"Vetlanda";"Sweden";"Lunner";"Norway";"0";"0";"0";"1";"1";0;0;0
"Ange";"Sweden";"Malvik";"Norway";"0";"0";"0";"0";"0";0;0;0
"Are";"Sweden";"Meraker";"Norway";"2005";"0";"0";"0";"0";0;0;0
"Ockelbo";"Sweden";"Melhus";"Norway";"0";"0";"0";"0";"0";0;0;0
"Harjedalen";"Sweden";"Midtre Gauldal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Ostra Goinge";"Sweden";"Modum";"Norway";"1980";"0";"1";"1";"1";0;0;0
"Boras";"Sweden";"Molde";"Norway";"0";"0";"0";"0";"0";0;0;0
"Karlstad Municipality";"Sweden";"Moss";"Norway";"0";"0";"0";"0";"0";0;0;0
"Hudiksvall";"Sweden";"Namsos";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kiruna Municipality";"Sweden";"Narvik";"Norway";"0";"0";"0";"0";"0";0;0;0
"Enkoping";"Sweden";"Nedre Eiker";"Norway";"0";"0";"1";"1";"1";0;0;0
"Tomelilla";"Sweden";"Nordre Land";"Norway";"0";"0";"0";"1";"1";0;0;0
"Surahammar";"Sweden";"Nore og Uvdal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Nykoping";"Sweden";"Notodden";"Norway";"0";"0";"1";"1";"1";1;0;1
"Lindesberg";"Sweden";"Oppdal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Hallefors";"Sweden";"Orkdal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Gothenburg Municipality";"Sweden";"Oslo";"Norway";"1995";"1";"1";"1";"1";0;0;0
"Stockholm Municipality";"Sweden";"Oslo";"Norway";"2002";"1";"1";"1";"1";1;0;1
"Bohuslan";"Sweden";"Ostfold";"Norway";"0";"1";"1";"1";"1";0;0;0
"Timra";"Sweden";"Overhalla";"Norway";"0";"0";"0";"0";"0";0;0;0
"Ulricehamn Municipality";"Sweden";"Ovre Eiker";"Norway";"0";"0";"0";"1";"1";0;0;0
"Falkenberg Municipality";"Sweden";"Porsgrunn";"Norway";"0";"1";"1";"1";"1";0;0;0
"Forshaga";"Sweden";"Rade";"Norway";"0";"0";"0";"0";"0";0;0;0
"Skelleftea Municipality";"Sweden";"Rana";"Norway";"0";"0";"0";"0";"0";0;0;0
"Uppvidinge";"Sweden";"Rennebu";"Norway";"0";"0";"0";"0";"0";0;0;0
"Filipstad";"Sweden";"Ringebu";"Norway";"0";"0";"0";"0";"0";0;0;0
"Vaxjo Municipality";"Sweden";"Ringerike";"Norway";"0";"0";"1";"1";"1";0;0;0
"Hjo";"Sweden";"Rissa";"Norway";"0";"0";"0";"0";"0";0;0;0
"Falun";"Sweden";"Roros";"Norway";"0";"0";"0";"0";"0";0;0;0
"Mariestad";"Sweden";"Sandnes";"Norway";"0";"0";"0";"0";"0";0;0;0
"Sodertalje Municipality";"Sweden";"Sarpsborg";"Norway";"1947";"1";"1";"1";"1";0;0;0
"Berg";"Sweden";"Selbu";"Norway";"0";"0";"0";"0";"0";0;0;0
"Tingsryd";"Sweden";"Skaun";"Norway";"0";"0";"0";"0";"0";0;0;0
"Alingsas";"Sweden";"Skedsmo";"Norway";"0";"0";"1";"1";"1";0;0;0
"Solna Municipality";"Sweden";"Ski Municipality";"Norway";"0";"1";"1";"1";"1";0;0;0
"Uddevalla";"Sweden";"Skien";"Norway";"1947";"1";"1";"1";"1";0;0;0
"Kungsor";"Sweden";"Spydeberg";"Norway";"0";"0";"1";"1";"1";0;0;0
"Botkyrka";"Sweden";"Stange";"Norway";"1961";"0";"0";"1";"1";0;0;0
"Eskilstuna Municipality";"Sweden";"Stavanger";"Norway";"1947";"0";"0";"0";"0";0;0;0
"Solleftea";"Sweden";"Steinkjer";"Norway";"0";"0";"0";"0";"0";0;0;0
"Ragunda";"Sweden";"Stjordal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Vadstena";"Sweden";"Svelvik";"Norway";"0";"0";"0";"1";"1";0;0;0
"Linkoping Municipality";"Sweden";"Tonsberg";"Norway";"0";"0";"1";"1";"1";0;0;0
"Lulea Municipality";"Sweden";"Tromso";"Norway";"1950";"0";"0";"0";"0";0;0;0
"Norrkoping Municipality";"Sweden";"Trondheim";"Norway";"1946";"0";"0";"0";"0";0;0;0
"Kil Municipality";"Sweden";"Trysil";"Norway";"0";"0";"0";"0";"0";0;0;0
"Gallivare Municipality";"Sweden";"Tysfjord";"Norway";"0";"0";"0";"0";"0";0;0;0
"Falkenberg Municipality";"Sweden";"Ullensaker";"Norway";"0";"0";"1";"1";"1";0;0;0
"Oxelosund Municipality";"Sweden";"Vadso";"Norway";"0";"0";"0";"0";"0";0;0;0
"Lycksele";"Sweden";"Vefsn";"Norway";"0";"0";"0";"0";"0";0;0;0
"Katrineholm";"Sweden";"Vennesla";"Norway";"0";"1";"1";"1";"1";0;0;0
"Hallstahammar Municipality";"Sweden";"Verdal";"Norway";"1940";"0";"0";"0";"0";0;0;0
"Sodermanlands lan";"Sweden";"Vest-Agder";"Norway";"0";"0";"0";"1";"1";0;0;0
"Vara";"Sweden";"Vestby";"Norway";"1990";"0";"0";"1";"1";0;0;0
"Molndal Municipality";"Sweden";"Albertslund Municipality";"Denmark";"1972";"1";"1";"1";"1";0;0;0
"Ronneby Municipality";"Sweden";"Aakirkeby";"Denmark";"1948";"1";"1";"1";"1";0;0;0
"Gothenburg Municipality";"Sweden";"Aarhus Municipality";"Denmark";"1946";"1";"1";"1";"1";0;0;0
"Eskilstuna Municipality";"Sweden";"Esbjerg Municipality";"Denmark";"1948";"0";"0";"1";"1";0;0;0
"Uppsala Municipality";"Sweden";"Frederiksberg Municipality";"Denmark";"1947";"0";"1";"1";"1";0;0;0
"Borlange";"Sweden";"Frederikshavn";"Denmark";"0";"0";"0";"0";"1";0;0;0
"Solna Municipality";"Sweden";"Gladsaxe Municipality";"Denmark";"1952";"1";"1";"1";"1";0;0;0
"Trelleborg Municipality";"Sweden";"Holbaek Municipality";"Denmark";"0";"1";"1";"1";"1";0;0;0
"Oxelosund Municipality";"Sweden";"Holstebro";"Denmark";"1998";"0";"1";"1";"1";0;0;0
"Karlstad Municipality";"Sweden";"Horsens Municipality";"Denmark";"0";"0";"0";"0";"0";0;0;0
"Orebro Municipality";"Sweden";"Kolding Municipality";"Denmark";"1946";"0";"0";"1";"1";0;0;0
"Ostersund";"Sweden";"Odense Municipality";"Denmark";"0";"0";"0";"0";"0";0;0;0
"Vasteras Municipality";"Sweden";"Randers Municipality";"Denmark";"0";"0";"0";"1";"1";0;0;0
"Strangnas";"Sweden";"Ribe";"Denmark";"0";"0";"1";"1";"1";0;0;0
"Karlshamn";"Sweden";"Ronne";"Denmark";"1985";"1";"1";"1";"1";0;0;0
"Ronneby Municipality";"Sweden";"Ronne";"Denmark";"2006";"1";"1";"1";"1";0;0;0
"Simrishamn Municipality";"Sweden";"Ronne";"Denmark";"0";"1";"1";"1";"1";0;0;0
"Solvesborg Municipality";"Sweden";"Ronne";"Denmark";"1947";"1";"1";"1";"1";0;0;0
"Kristinehamn Municipality";"Sweden";"Skagen";"Denmark";"0";"0";"0";"0";"0";0;0;0
"Jonkoping Municipality";"Sweden";"Svendborg Municipality";"Denmark";"0";"0";"0";"0";"1";0;0;0
"Burlov Municipality";"Sweden";"Anklam";"EastGER";"1994";"1";"1";"1";"1";0;1;1
"Oxelosund Municipality";"Sweden";"Bad Kotzting";"WestGER";"1998";"0";"0";"0";"0";0;0;0
"Ronneby Municipality";"Sweden";"Steglitz-Zehlendorf, Berlin";"WestGER";"1976";"0";"0";"0";"1";0;0;0
"Hassleholm Municipality";"Sweden";"Eckernforde";"WestGER";"1958";"0";"1";"1";"1";0;0;0
"Eskilstuna Municipality";"Sweden";"Erlangen";"WestGER";"1961";"0";"0";"0";"0";0;0;0
"Norrkoping Municipality";"Sweden";"Esslingen am Neckar";"WestGER";"1964";"0";"0";"0";"0";0;0;0
"Falun";"Sweden";"Gutersloh";"WestGER";"1994";"0";"0";"0";"0";0;0;0
"Vasteras Municipality";"Sweden";"Kassel";"WestGER";"1972";"0";"0";"0";"0";0;0;0
"Boxholm";"Sweden";"Quickborn";"WestGER";"1974";"0";"0";"1";"1";0;0;0
"Gothenburg Municipality";"Sweden";"Rostock";"EastGER";"1965";"1";"1";"1";"1";0;1;1
"Ronneby Municipality";"Sweden";"Schopfheim";"WestGER";"1987";"0";"0";"0";"0";0;0;0
"Visby";"Sweden";"Soest";"WestGER";"1995";"0";"0";"0";"0";1;0;1
"Karlshamn";"Sweden";"Stade";"WestGER";"1984";"0";"0";"1";"1";0;1;1
"Malmo Municipality";"Sweden";"Stralsund";"EastGER";"1991";"1";"1";"1";"1";0;1;1
"Trelleborg Municipality";"Sweden";"Stralsund";"EastGER";"2000";"1";"1";"1";"1";0;1;1
"Kalmar Municipality";"Sweden";"Wismar";"EastGER";"2002";"1";"1";"1";"1";1;1;2
"Solvesborg Municipality";"Sweden";"Wolgast";"EastGER";"1991";"1";"1";"1";"1";0;0;0
"Umea Municipality";"Sweden";"Wurzburg";"WestGER";"1992";"0";"0";"0";"0";0;0;0
"Oxelosund Municipality";"Sweden";"Chojna";"Poland";"2004";"0";"1";"1";"1";0;0;0
"Ronneby Municipality";"Sweden";"Elblag";"Poland";"1991";"1";"1";"1";"1";0;1;1
"Karlskrona Municipality";"Sweden";"Gdynia";"Poland";"1990";"1";"1";"1";"1";0;0;0
"Bromolla Municipality";"Sweden";"Kalisz";"Poland";"0";"0";"0";"0";"0";0;0;0
"Landskrona";"Sweden";"Kolobrzeg";"Poland";"2005";"1";"1";"1";"1";0;1;1
"Simrishamn Municipality";"Sweden";"Kolobrzeg";"Poland";"2001";"1";"1";"1";"1";0;1;1
"Kristianstad Municipality";"Sweden";"Koszalin";"Poland";"2004";"1";"1";"1";"1";0;1;1
"Gothenburg Municipality";"Sweden";"Krakow";"Poland";"0";"0";"0";"0";"0";0;1;1
"Orebro Municipality";"Sweden";"Lodz";"Poland";"2001";"0";"0";"0";"0";0;0;0
"Botkyrka";"Sweden";"Alytus";"Lithuania";"0";"0";"0";"0";"0";0;0;0
"Linkoping Municipality";"Sweden";"Kaunas";"Lithuania";"0";"0";"0";"0";"0";0;0;0
"Vaxjo Municipality";"Sweden";"Kaunas";"Lithuania";"0";"0";"0";"0";"0";0;0;0
"Karlskrona Municipality";"Sweden";"Klaipeda";"Lithuania";"1989";"1";"1";"1";"1";0;0;0
"Kalmar Municipality";"Sweden";"Panevezys";"Lithuania";"1992";"0";"0";"0";"1";1;0;1
"Oxelosund Municipality";"Sweden";"Prienai";"Lithuania";"0";"0";"0";"0";"0";0;0;0
"Kristianstad Municipality";"Sweden";"Siauliai";"Lithuania";"1990";"0";"0";"1";"1";0;0;0
"Ljungby";"Sweden";"Silute";"Lithuania";"1992";"0";"0";"1";"1";0;0;0
"Stockholm Municipality";"Sweden";"Vilnius";"Lithuania";"0";"0";"0";"0";"0";1;0;1
"Karlskrona Municipality";"Sweden";"Aizpute";"Latvia";"2009";"1";"1";"1";"1";0;0;0
"Klippan Municipality";"Sweden";"Limbazi";"Latvia";"1998";"0";"1";"1";"1";0;1;1
"Karlskoga Municipality";"Sweden";"Olaine";"Latvia";"0";"0";"0";"0";"1";0;0;0
"Vadstena";"Sweden";"Olaine";"Latvia";"0";"0";"0";"1";"1";0;0;0
"Stockholm Municipality";"Sweden";"Riga";"Latvia";"2002";"1";"1";"1";"1";1;1;2
"Oxelosund Municipality";"Sweden";"Sigulda";"Latvia";"2004";"0";"1";"1";"1";0;0;0
